,id,device,version,description,port
16098,36485,FuseTalk Forums ,3.2,2,80
16364,36914,Fork CMS ,3.2,2,80
17580,39707,Webutler CMS ,3.2,2,80
19606,45900,WordPress Plugin Easy Testimonials ,3.2,2,80
20006,47324,Sentrifugo ,3.2,2,80
20097,47725,Online Inventory Manager ,3.2,2,80
20293,48446,Sentrifugo CMS ,3.2,2,80
704,2337,Vivvo Article Manager ,3.2,0,80
1561,3762,AimStats ,3.2,0,80
1885,4376,TLM CMS ,3.2,0,80
3056,5988,plx Ad Trader ,3.2,0,80
3097,6040,File Store PRO ,3.2,0,80
3301,6357,aspwebalbum ,3.2,0,80
3537,6675,Galerie ,3.2,0,80
4696,8600,AGTC MyShop ,3.2,0,80
5018,9098,Siteframe CMS ,3.2,0,80
5316,9702,Elite Gaming Ladders ,3.2,0,80
7654,15836,OpenEMR ,3.2,0,80
8057,17528,LiteRadius ,3.2,0,80
8515,18725,Dolibarr ERP/CRM < ,3.2,0,80
8516,18728,Dolibarr ERP/CRM < ,3.2,0,80
8517,18729,Dolibarr ERP/CRM < ,3.2,0,80
10617,26263,AEwebworks aeDating ,3.2,0,80
10636,26284,MX Shop ,3.2,0,80
10885,26663,DRZES Hms ,3.2,0,80
12224,28833,Casinosoft Casino Script ,3.2,0,80
14010,32282,Yogurt Social Network ,3.2,0,80
14067,32383,phpMyAdmin ,3.2,0,80
16099,36486,FuseTalk Forums ,3.2,0,80
17129,38534,Joomla! ,3.2,0,80
17975,41063,Article Directory Script Seo ,3.2,0,80
18089,41252,iScripts EasyCreate ,3.2,0,80
18307,41590,Yellow Pages Script ,3.2,0,80
18797,43268,Nearbuy Clone Script ,3.2,0,80
18821,43292,Opensource Classified Ads Script ,3.2,0,80
18825,43296,Readymade Video Sharing Script ,3.2,0,80
18847,43333,Readymade Video Sharing Script ,3.2,0,80
19009,44018,Readymade Video Sharing Script ,3.2,0,80
19323,44997,WolfSight CMS ,3.2,0,80
20204,48179,Sentrifugo HRMS ,3.2,0,80
16616,37388,Koha ,3.201,5,80
16617,37389,Koha ,3.201,2,80
16615,37387,Koha ,3.201,0,80
15378,35149,LiveZilla ,3.202,2,80
8484,18632,FlexCMS ,3.21,5,80
9466,23651,Network Shutdown Module ,3.21,5,80
9467,23652,Network Shutdown Module ,3.21,5,80
12218,28826,Cerberus Helpdesk ,3.21,5,80
14236,32721,XAMPP ,3.21,5,80
507,2060,PHP Live! ,3.21,3,80
9537,23856,Network Shutdown Module ,3.21,3,80
10154,25405,Getsimple CMS ,3.21,3,80
8055,17524,Pandora Fms ,3.21,2,80
8477,18608,FlexCMS ,3.21,2,80
8478,18609,FlexCMS ,3.21,2,80
14057,32353,Horde Application Framework ,3.21,2,80
19129,44436,iScripts Easycreate ,3.21,2,80
2971,5892,phpAuction ,3.21,0,80
2972,5893,phpAuction ,3.21,0,80
5055,9174,PHP Live! ,3.21,0,80
7362,15060,LightNEasy CMS ,3.21,0,80
8479,18613,FlexCMS ,3.21,0,80
8480,18614,FlexCMS ,3.21,0,80
8483,18631,FlexCMS ,3.21,0,80
9300,23006,Network Shutdown Module ,3.21,0,80
12868,30059,Eaton Network Shutdown Module ,3.21,0,80
13195,30854,wwwstats ,3.21,0,80
13540,31459,Joomla! ,3.21,0,80
16481,37118,SKYUC ,3.21,0,80
16482,37120,SKYUC ,3.21,0,80
17712,40150,CodoForum ,3.21,0,80
18224,41463,Joomla! Component My MSG ,3.21,0,80
18828,43300,Responsive Events & Movie Ticket Booking Script ,3.21,0,80
18830,43302,Single Theater Booking Script ,3.21,0,80
19057,44136,Joomla! Component Saxum Picker ,3.21,0,80
1092,2895,Phorum ,3.211,5,80
1091,2894,Phorum ,3.211,3,80
18169,41371,Joomla! Component Spider Calendar Lite ,3.216,0,80
7669,15863,LightNEasy ,3.22,5,80
359,1816,Nucleus CMS ,3.22,3,80
995,2717,phpDynaSite ,3.22,3,80
16189,36628,vBadvanced CMPS ,3.22,3,80
7741,16076,vBSEO ,3.22,2,80
12922,30133,PHPLive! ,3.22,2,80
12923,30134,PHPLive! ,3.22,2,80
12924,30135,PHPLive! ,3.22,2,80
12925,30136,PHPLive! ,3.22,2,80
12926,30137,PHPLive! ,3.22,2,80
13315,31074,Nucleus CMS ,3.22,2,80
13960,32211,LuxCal ,3.22,2,80
15436,35292,vBSEO ,3.22,2,80
2393,5125,PHP Live! ,3.22,0,80
5092,9254,PHP Live! ,3.22,0,80
9923,24893,PsychoStats ,3.22,0,80
14357,33087,PHPLive! ,3.22,0,80
16190,36629,vBadvanced CMPS ,3.22,0,80
16191,36630,vBadvanced CMPS ,3.22,0,80
7613,15768,MCFileManager Plugin for TinyMCE ,3.223,3,80
13586,31517,CTERA ,3.229,2,80
9463,23644,PHPX ,3.23,5,80
8812,20862,WordPress Plugin Count Per Day ,3.23,2,80
1371,3457,SonicMailer Pro ,3.23,0,80
3144,6099,Siteframe CMS ,3.23,0,80
7664,15852,Siteframe CMS ,3.23,0,80
15646,35650,LightNEasy ,3.23,0,80
19807,46512,phpBB ,3.23,0,80
4374,7956,Online Grades ,3.24,5,80
17291,38906,dotCMS ,3.24,5,80
17292,38907,dotCMS ,3.24,5,80
17599,39813,CakePHP Framework ,3.24,5,80
8432,18483,Fork CMS ,3.24,2,80
14167,32566,firmCHANNEL Indoor & Outdoor Digital Signage ,3.24,2,80
14491,33390,WordPress Plugin Yoast Google Analytics ,3.24,2,80
2976,5898,IGSuite ,3.24,0,80
4375,7959,Online Grades ,3.24,0,80
17293,38908,dotCMS ,3.24,0,80
18467,42415,Joomla! Component LMS King Professional ,3.24,0,80
18559,42606,Joomla! Component Survey Force Deluxe ,3.24,0,80
559,2133,phpAutoMembersArea ,3.25,5,80
1673,3958,Alstrasoft Template Seller Pro ,3.25,5,80
6528,12361,Template Seller Pro ,3.25,5,80
8459,18563,Fork CMS ,3.25,5,80
558,2132,phpAutoMembersArea ,3.25,3,80
587,2172,Mambo Component Remository ,3.25,3,80
10775,26515,Alstrasoft Template Seller Pro ,3.25,3,80
9908,24859,WordPress Plugin Count Per Day ,3.25,2,80
11104,27078,Alstrasoft Template Seller Pro ,3.25,2,80
15801,35978,Online Grades ,3.25,2,80
18879,43484,WordPress Plugin Social Media Widget by Acurax ,3.25,2,80
1674,3959,Alstrasoft Template Seller Pro ,3.25,0,80
6527,12360,Template Seller Pro ,3.25,0,80
8171,17789,WordPress Plugin Tweet Old Post ,3.25,0,80
9909,24861,WordPress Plugin Count Per Day ,3.25,0,80
15802,35979,Online Grades ,3.25,0,80
17947,41027,Dating Script ,3.25,0,80
18086,41249,Alstrasoft Template Seller Pro ,3.25,0,80
19139,44471,Joomla! Component jDownloads ,3.258,2,80
18919,43812,PHPX < ,3.26,5,80
4850,8853,Online Grades & Attendance ,3.26,3,80
4852,8855,Online Grades & Attendance ,3.26,3,80
4843,8843,Online Grades & Attendance ,3.26,0,80
4844,8844,Online Grades & Attendance ,3.26,0,80
4851,8854,Online Grades & Attendance ,3.26,0,80
4853,8856,Online Grades & Attendance ,3.26,0,80
4854,8857,Online Grades & Attendance ,3.26,0,80
4855,8858,Online Grades & Attendance ,3.26,0,80
15054,34571,Joomla! Component Spider Calendar ,3.26,0,80
18055,41190,Itech Dating Script ,3.26,0,80
18065,41202,Itech Dating Script ,3.26,0,80
18325,41644,phplist ,3.26,0,80
19029,44108,Joomla! Component DT Register ,3.27,0,80
11389,27507,Connect Daily ,3.28,5,80
11384,27502,Connect Daily ,3.28,2,80
11385,27503,Connect Daily ,3.28,2,80
11386,27504,Connect Daily ,3.28,2,80
11387,27505,Connect Daily ,3.28,2,80
11388,27506,Connect Daily ,3.28,2,80
18410,42005,Admidio ,3.28,2,80
7875,17006,Balitbang CMS ,3.3,5,80
9321,23039,Fusion News ,3.3,5,80
10280,25681,Fusionphp Fusion News ,3.3,5,80
11256,27313,FreeHostShop Website Generator ,3.3,5,80
11257,27314,FreeHostShop Website Generator ,3.3,5,80
12654,29676,Audins Audiens ,3.3,5,80
13359,31147,Cells Blog ,3.3,5,80
14582,33557,Sharetronix ,3.3,5,80
15725,35816,ARSC Really Simple Chat ,3.3,5,80
16036,36358,Balitbang CMS ,3.3,5,80
16310,36807,GoAutoDial CE ,3.3,5,80
17305,38942,GoAutoDial CE ,3.3,5,80
17319,38956,GoAutoDial CE ,3.3,5,80
17594,39766,Imagick ,3.3,5,80
19968,47212,WordPress Plugin JoomSport ,3.3,5,80
3418,6520,6rbScript,3.3,3,80
4948,8995,Campsite ,3.3,3,80
5364,9922,Oscailt CMS ,3.3,3,80
6312,12002,MusicBox ,3.3,3,80
7876,17007,Balitbang CMS ,3.3,3,80
7877,17009,CMS Balitbang ,3.3,3,80
8519,18736,Invision Power Board ,3.3,3,80
11255,27312,FreeHostShop Website Generator ,3.3,3,80
17306,38943,GoAutoDial CE ,3.3,3,80
19472,45655,The Open ISES Project ,3.3,3,80
20227,48248,Joomla! Component GMapFP ,3.3,3,80
6313,12003,MusicBox ,3.3,2,80
6990,14050,ARSC Really Simple Chat ,3.3,2,80
11565,27800,Pinnacle Cart ,3.3,2,80
12655,29677,Audins Audiens ,3.3,2,80
13344,31124,Calimero.CMS ,3.3,2,80
13358,31146,Cells Blog ,3.3,2,80
14020,32296,Bluemoon inc. PopnupBlog ,3.3,2,80
14348,33060,phpMyAdmin ,3.3,2,80
14689,33830,Lunar CMS ,3.3,2,80
15002,34479,CMSimple ,3.3,2,80
15026,34531,BlastChat Client ,3.3,2,80
16401,36997,CMSimple ,3.3,2,80
17320,38957,GoAutoDial CE ,3.3,2,80
17321,38958,GoAutoDial CE ,3.3,2,80
1447,3597,XOOPS Module Friendfinder ,3.3,0,80
2322,5018,ibProArcade ,3.3,0,80
3410,6511,6rbScript ,3.3,0,80
3411,6512,6rbScript ,3.3,0,80
4157,7558,PHPLD ,3.3,0,80
5271,9578,PHP Live! ,3.3,0,80
6501,12303,MusicBox ,3.3,0,80
8388,18371,phpMyAdmin ,3.3,0,80
8390,18380,phpMyAdmin ,3.3,0,80
9718,24341,Fusionphp Fusion News ,3.3,0,80
10696,26383,Zomplog ,3.3,0,80
12656,29678,Audins Audiens ,3.3,0,80
13360,31154,Cells Blog ,3.3,0,80
13361,31155,Cells Blog ,3.3,0,80
14701,33867,Lunar CMS ,3.3,0,80
16034,36350,Balitbang CMS ,3.3,0,80
16035,36351,Balitbang CMS ,3.3,0,80
17304,38941,GoAutoDial CE ,3.3,0,80
17307,38944,GoAutoDial CE ,3.3,0,80
17308,38945,GoAutoDial CE ,3.3,0,80
17309,38946,GoAutoDial CE ,3.3,0,80
17310,38947,GoAutoDial CE ,3.3,0,80
17311,38948,GoAutoDial CE ,3.3,0,80
17312,38949,GoAutoDial CE ,3.3,0,80
17313,38950,GoAutoDial CE ,3.3,0,80
17314,38951,GoAutoDial CE ,3.3,0,80
17315,38952,GoAutoDial CE ,3.3,0,80
17316,38953,GoAutoDial CE ,3.3,0,80
17317,38954,GoAutoDial CE ,3.3,0,80
17318,38955,GoAutoDial CE ,3.3,0,80
17322,38965,GoAutoDial CE ,3.3,0,80
17679,40042,WordPress Plugin Ultimate Membership Pro ,3.3,0,80
18597,42667,ICLowBidAuction ,3.3,0,80
18599,42669,ICHotelReservation ,3.3,0,80
18824,43295,Readymade PHP Classified Script ,3.3,0,80
19225,44726,SAT CFDI ,3.3,0,80
19331,45049,Smart SMS & Email Manager ,3.3,0,80
19469,45645,The Open ISES Project ,3.3,0,80
19967,47210,WordPress Plugin JoomSport ,3.3,0,80
20247,48341,TAO Open Source Assessment Platform ,3.3,0,80
8406,18417,WordPress Core ,3.31,5,80
14288,32868,WordPress Plugin Twitget ,3.31,5,80
19612,45935,PHP Server Monitor ,3.31,5,80
1345,3382,Admin Phorum ,3.31,3,80
1819,4219,Confixx Pro ,3.31,3,80
1821,4221,Confixx Pro ,3.31,3,80
8658,19179,PHP Decoda ,3.31,3,80
17665,40008,Getsimple CMS ,3.31,3,80
8536,18791,WordPress Core ,3.31,2,80
13609,31580,Jax Guestbook ,3.31,2,80
14128,32502,Getsimple CMS ,3.31,2,80
14389,33152,PhotoPost PHP ,3.31,2,80
18966,43888,GetSimple CMS ,3.31,2,80
19611,45932,PHP Server Monitor ,3.31,2,80
1820,4220,Confixx Pro ,3.31,0,80
16831,37820,CodoForum ,3.31,0,80
18131,41308,WordPress Plugin Insert PHP ,3.31,0,80
19537,45768,Yot CMS ,3.31,0,80
19625,45962,PHP Server Monitor ,3.31,0,80
16180,36617,WordPress Plugin VideoWhisper Video Presentation ,3.3117,3,80
19115,44408,GetSimple CMS ,3.313,2,80
19363,45234,WordPress Plugin Ninja Forms ,3.313,0,80
19598,45880,WordPress Plugin Ninja Forms ,3.317,2,80
15223,34824,M/Monit ,3.32,5,80
20112,47807,HomeAutomation ,3.32,5,80
2117,4722,ViArt CMS/Shop/Helpdesk ,3.32,3,80
2239,4889,vcart ,3.32,3,80
2405,5137,XPWeb ,3.32,3,80
3454,6562,LanSuite ,3.32,3,80
3463,6573,LanSuite ,3.32,3,80
9726,24367,IceWarp Web Mail ,3.32,3,80
8913,21461,Phorum ,3.32,2,80
15153,34718,M/Monit ,3.32,2,80
17733,40220,WordPress Plugin Add From Server < ,3.32,2,80
20113,47808,HomeAutomation ,3.32,2,80
8912,21459,Phorum ,3.32,0,80
20114,47809,HomeAutomation ,3.32,0,80
11906,28377,WordPress Plugin Complete Gallery Manager ,3.33,3,80
15458,35327,CiviCRM ,3.33,2,80
18312,41599,Joomla! Component Simple Membership ,3.33,0,80
8654,19135,Squirrelcart Cart Shop ,3.34,5,80
9185,22547,Invision Power Board (IP.Board) ,3.34,5,80
3900,7143,PHPfan ,3.34,3,80
11379,27497,CONTROLzx Hms ,3.34,2,80
11380,27498,CONTROLzx Hms ,3.34,2,80
11381,27499,CONTROLzx Hms ,3.34,2,80
3901,7144,PHPfan ,3.34,0,80
9138,22398,Invision Power Board (IP.Board) ,3.34,0,80
9218,22686,Invision Power Board (IP.Board) ,3.34,0,80
6118,11678,Campsite ,3.35,5,80
2956,5876,Jamroom ,3.35,3,80
5545,10512,Horde ,3.35,2,80
6117,11676,Campsite ,3.35,2,80
6120,11680,Campsite ,3.35,2,80
14500,33406,Horde ,3.35,2,80
14501,33407,Horde ,3.35,2,80
19376,45322,Admidio ,3.35,2,80
6119,11679,Campsite ,3.35,0,80
14502,33408,Horde ,3.35,0,80
14657,33754,pMyAdmin ,3.351,2,80
8798,20759,letodms ,3.36,5,80
17634,39936,Joomla! Component com_payplans ,3.36,0,80
169,1379,PHPGedView ,3.37,0,80
13910,32121,Jamroom ,3.38,5,80
13117,30682,SiteBar ,3.38,3,80
13119,30684,SiteBar ,3.38,2,80
13120,30685,SiteBar ,3.38,2,80
13121,30686,SiteBar ,3.38,2,80
15072,34605,Horde Application Framework ,3.38,2,80
13118,30683,SiteBar ,3.38,0,80
545,2117,SendCard ,3.4,5,80
3618,6789,Vivvo CMS ,3.4,5,80
4578,8372,photo graffix ,3.4,5,80
5419,10228,Quick.Cart ,3.4,5,80
6719,12676,Campsite CMS ,3.4,5,80
9311,23018,PHPOutsourcing Zorum ,3.4,5,80
9312,23020,PHPOutsourcing Zorum ,3.4,5,80
10568,26190,SaveWebPortal ,3.4,5,80
10571,26193,SaveWebPortal ,3.4,5,80
16379,36951,SynaMan ,3.4,5,80
16792,37708,WordPress Plugin Count Per Day ,3.4,5,80
582,2167,SaveWebPortal ,3.4,3,80
1316,3326,Vivvo Article Manager ,3.4,3,80
1994,4538,Artmedic CMS ,3.4,3,80
3614,6783,Nuke ET ,3.4,3,80
4726,8667,TinyButStrong ,3.4,3,80
10569,26191,SaveWebPortal ,3.4,3,80
12143,28728,OlateDownload ,3.4,3,80
541,2113,SaveWeb Portal ,3.4,2,80
3992,7265,Web Calendar System ,3.4,2,80
5417,10224,Quick.Cart ,3.4,2,80
7137,14341,Campsite CMS ,3.4,2,80
10570,26192,SaveWebPortal ,3.4,2,80
11558,27793,Collaborative Portal Server ,3.4,2,80
12147,28732,OlateDownload ,3.4,2,80
12148,28733,OlateDownload ,3.4,2,80
12149,28734,OlateDownload ,3.4,2,80
12747,29851,MailBee WebMail Pro ,3.4,2,80
12885,30087,Digirez ,3.4,2,80
14064,32365,Paranews ,3.4,2,80
14481,33375,Quick.Cart ,3.4,2,80
16089,36471,PHPShop CMS ,3.4,2,80
16380,36952,SynaMan ,3.4,2,80
17671,40015,CodoForum ,3.4,2,80
17691,40070,WordPress Plugin Lazy Content Slider ,3.4,2,80
18456,42380,WordPress Plugin Ads Pro < ,3.4,2,80
19638,46010,Hotel Booking Script ,3.4,2,80
15670,35684,LDAP Account Manager ,3.4,1,80
1718,4059,Link Request Contact Form ,3.4,0,80
1733,4082,LiveCMS ,3.4,0,80
1806,4192,Vivvo CMS ,3.4,0,80
2850,5743,Joomla! Component SimpleShop ,3.4,0,80
4579,8373,photo graffix ,3.4,0,80
5418,10227,Quick.Cart ,3.4,0,80
9163,22451,Phorum ,3.4,0,80
9191,22579,Phorum ,3.4,0,80
9192,22589,Phorum ,3.4,0,80
9603,24016,Phorum ,3.4,0,80
9844,24698,UBBCentral UBB.Threads ,3.4,0,80
10572,26197,SaveWebPortal ,3.4,0,80
12145,28730,OlateDownload ,3.4,0,80
12146,28731,OlateDownload ,3.4,0,80
12320,28971,Dolibarr ERP/CRM ,3.4,0,80
12561,29517,Project'Or RIA ,3.4,0,80
12569,29534,SpoonLabs Vivvo Article Management CMS ,3.4,0,80
13629,31609,Nuke ET ,3.4,0,80
14065,32366,Paranews ,3.4,0,80
15095,34637,Joomla! Component com_formmaker ,3.4,0,80
15128,34684,Joomla! Component com_formmaker ,3.4,0,80
16090,36472,PHPShop CMS ,3.4,0,80
16791,37707,WordPress Plugin Count Per Day ,3.4,0,80
18512,42514,iTech Dating Script ,3.4,0,80
18519,42527,Affiliate Niche Script ,3.4,0,80
2643,5478,Acidcat CMS ,3.41,5,80
1594,3827,Sendcard ,3.41,3,80
13052,30504,Olate Download ,3.41,3,80
15182,34763,OSClass ,3.41,3,80
1707,4029,Sendcard ,3.41,0,80
19820,46551,Moodle ,3.41,0,80
16142,36552,BoltWire ,3.416,2,80
16835,37826,WordPress Core ,3.42,5,80
16840,37835,WordPress Core ,3.42,2,80
16841,37836,WordPress Core ,3.42,2,80
16842,37837,WordPress Core ,3.42,2,80
16843,37838,WordPress Core ,3.42,2,80
16225,36677,WordPress Plugin Traffic Analyzer ,3.42,0,80
16646,37438,Adiscan LogAnalyzer ,3.43,2,80
7744,16087,PMB Services ,3.43,0,80
14515,33421,Ampache ,3.43,0,80
17854,40637,Joomla! ,3.44,5,80
614,2211,PHlyMail Lite ,3.44,3,80
634,2236,PHlyMail Lite ,3.44,3,80
1750,4105,SiteDepth CMS ,3.44,3,80
17238,38797,Joomla! ,3.44,0,80
17244,38809,Joomla! ,3.44,0,80
17249,38827,Joomla! ,3.44,0,80
17505,39411,WordPress Plugin User Meta Manager ,3.46,5,80
17510,39420,WordPress Plugin User Meta Manager ,3.46,5,80
17504,39410,WordPress Plugin User Meta Manager ,3.46,0,80
20053,47465,Joomla! ,3.46,0,80
20067,47524,Joomla! ,3.46,0,80
20068,47539,Joomla! ,3.46,0,80
18964,43872,WordPress Plugin Email Subscribers & Newsletters ,3.47,5,80
11239,27290,WordPress Plugin Better WP Security ,3.48,2,80
5006,9077,ConPresso ,3.48,0,80
11242,27298,WordPress Plugin Better WP Security ,3.48,0,80
20065,47518,WordPress Plugin Popup Builder ,3.49,2,80
1861,4329,Micro CMS ,3.5,5,80
4202,7628,Viart shopping cart ,3.5,5,80
4203,7629,Viart shopping cart ,3.5,5,80
4791,8766,Tutorial Share ,3.5,5,80
4795,8774,Tutorial Share ,3.5,5,80
5411,10216,Betsy CMS versions ,3.5,5,80
5608,10626,Jax Guestbook ,3.5,5,80
5609,10629,Jax Guestbook ,3.5,5,80
6411,12159,Elite Gaming Ladders ,3.5,5,80
10040,25206,phpoutsourcing zorum ,3.5,5,80
13724,31781,IBD Micro CMS ,3.5,5,80
15933,36187,WordPress Theme Morning Coffee ,3.5,5,80
15979,36265,BEdita CMS ,3.5,5,80
17619,39892,WordPress Plugin WP Mobile Detector ,3.5,5,80
18081,41243,Alstrasoft ProTaxi Enterprise ,3.5,5,80
18872,43431,WordPress Plugin Smart Google Code Inserter < ,3.5,5,80
20163,47989,phpList ,3.5,5,80
530,2097,NewsLetter ,3.5,3,80
801,2468,BBaCE ,3.5,3,80
1549,3748,SunShop Shopping Cart ,3.5,3,80
1550,3749,SunShop Shopping Cart ,3.5,3,80
1844,4282,SOTEeSKLEP ,3.5,3,80
3091,6028,BoonEx Ray ,3.5,3,80
4793,8771,Tutorial Share ,3.5,3,80
4794,8773,Tutorial Share ,3.5,3,80
5408,10189,Betsy CMS versions ,3.5,3,80
9082,22186,MyRoom ,3.5,3,80
11880,28320,Knusperleicht Guestbook ,3.5,3,80
12220,28828,Zorum ,3.5,3,80
12789,29908,SunShop Shopping Cart ,3.5,3,80
12790,29909,SunShop Shopping Cart ,3.5,3,80
17618,39891,WordPress Plugin WP Mobile Detector ,3.5,3,80
17736,40227,EyeLock nano NXT ,3.5,3,80
17780,40390,BuilderEngine ,3.5,3,80
18080,41242,Alstrasoft ProTaxi Enterprise ,3.5,3,80
11496,27664,Jax Guestbook ,3.5,2,80
11557,27792,SunShop Shopping Cart ,3.5,2,80
13761,31838,DZOIC Handshakes ,3.5,2,80
13762,31839,DZOIC Handshakes ,3.5,2,80
13763,31840,DZOIC Handshakes ,3.5,2,80
14227,32685,ViArt Shop ,3.5,2,80
14257,32790,XCloner Standalone ,3.5,2,80
15932,36186,WordPress Theme Morning Coffee ,3.5,2,80
19994,47289,Neo Billing ,3.5,2,80
202,1509,Zorum Forum ,3.5,0,80
1845,4284,SOTEeSKLEP ,3.5,0,80
1846,4291,SOTEeSKLEP ,3.5,0,80
3176,6154,ViArt Shop ,3.5,0,80
4003,7290,Active Bids ,3.5,0,80
4792,8769,Tutorial Share ,3.5,0,80
5314,9699,Micro CMS ,3.5,0,80
5409,10192,Betsy CMS versions ,3.5,0,80
5410,10214,Betsy CMS versions ,3.5,0,80
6161,11741,Phenix ,3.5,0,80
6410,12158,Elite Gaming Ladders ,3.5,0,80
6926,13936,Elite Gaming Ladders ,3.5,0,80
8706,19825,Shopware ,3.5,0,80
8714,19964,Shopware ,3.5,0,80
9602,24009,Gemitel ,3.5,0,80
10553,26171,PHPOutsourcing Zorum ,3.5,0,80
10915,26697,PHPX ,3.5,0,80
12459,29338,vBulletin ,3.5,0,80
13760,31837,DZOIC Handshakes ,3.5,0,80
14280,32843,TinXCMS ,3.5,0,80
17737,40228,EyeLock nano NXT ,3.5,0,80
18110,41283,Mobiketa ,3.5,0,80
18207,41431,Joomla! Component MediaLibrary Basic ,3.5,0,80
18243,41500,Joomla! Component Coupon ,3.5,0,80
18413,42025,BuilderEngine ,3.5,0,80
18528,42541,BuilderEngine ,3.5,0,80
18618,42692,BuilderEngine ,3.5,0,80
18856,43349,Cells Blog ,3.5,0,80
18871,43420,WordPress Plugin Smart Google Code Inserter < ,3.5,0,80
19099,44370,Joomla! Component AcySMS ,3.5,0,80
12988,30356,Wallpaper Script ,3.5008,2,80
2241,4891,Docebo ,3.503,5,80
2231,4879,Docebo ,3.503,0,80
6464,12241,Nucleus CMS ,3.51,5,80
16920,38037,Ganglia Web Frontend < ,3.51,5,80
16936,38063,Bedita ,3.51,5,80
3509,6633,eFront ,3.51,3,80
11437,27580,vBulletin ,3.51,2,80
16932,38051,Bedita ,3.51,2,80
18897,43683,SugarCRM ,3.51,2,80
2718,5580,Ktools Photostore ,3.51,0,80
13735,31800,SunShop Shopping Cart ,3.51,0,80
16919,38030,Ganglia Web Frontend < ,3.51,0,80
16933,38057,Bedita ,3.51,0,80
16934,38060,Bedita ,3.51,0,80
16935,38061,Bedita ,3.51,0,80
16937,38064,Bedita ,3.51,0,80
9034,22083,Deerfield VisNetic WebSite ,3.5131,2,80
12696,29756,PHPX ,3.515,0,80
12697,29757,PHPX ,3.515,0,80
12698,29758,PHPX ,3.515,0,80
12699,29759,PHPX ,3.515,0,80
12700,29760,PHPX ,3.515,0,80
3194,6176,PHPX ,3.516,5,80
3786,6998,PHPX ,3.516,5,80
3787,6999,PHPX ,3.516,5,80
3788,7000,PHPX ,3.516,5,80
3784,6996,PHPX ,3.516,0,80
3785,6997,PHPX ,3.516,0,80
19958,47177,Moodle Filepicker ,3.52,5,80
7252,14636,KnowledgeTree ,3.52,3,80
5963,11394,vBulletin ,3.52,2,80
7251,14622,KnowledgeTree ,3.52,2,80
1096,2899,paFileDB ,3.52,0,80
2720,5582,Ktools Photostore ,3.52,0,80
7253,14637,KnowledgeTree ,3.52,0,80
11078,27019,vBulletin ,3.52,0,80
19402,45464,Joomla! Component Raffle Factory ,3.52,0,80
8970,21834,phpMyAdmin ,3.522,5,80
8525,18752,newscoop ,3.53,5,80
14760,34007,Dolibarr ERP/CRM ,3.53,5,80
19348,45155,CMS ISWEB ,3.53,5,80
19350,45164,CMS ISWEB ,3.53,5,80
20332,48518,Joomla! Plugin XCloner Backup ,3.53,3,80
19902,46794,WordPress Plugin Social Warfare < ,3.53,0,80
5308,9681,efront ,3.54,3,80
11604,27868,Pixaria PopPhoto ,3.54,3,80
11606,27870,Pixaria PopPhoto ,3.54,2,80
14601,33624,vBulletin ,3.54,2,80
15684,35716,Ampache ,3.54,2,80
17725,40206,WordPress Plugin Count Per Day ,3.54,2,80
11605,27869,Pixaria PopPhoto ,3.54,0,80
14664,33769,eFront ,3.55,3,80
8297,18085,aidiCMS ,3.55,0,80
14216,32656,Octeth Oempro ,3.55,0,80
14217,32662,Octeth Oempro ,3.55,0,80
14665,33771,eFront ,3.55,0,80
9954,25003,phpMyAdmin ,3.58,5,80
11250,27306,PHPX ,3.59,5,80
11251,27307,PHPX ,3.59,5,80
7345,14989,Group Office ,3.59,3,80
7344,14988,Group Office ,3.59,0,80
11249,27305,PHPX ,3.59,0,80
4769,8735,PAD Site Scripts ,3.6,5,80
4847,8850,PAD Site Scripts ,3.6,5,80
11089,27038,TinyPHPForum ,3.6,5,80
11881,28322,TinyPHPForum ,3.6,5,80
11882,28323,TinyPHPForum ,3.6,5,80
19113,44406,YzmCMS ,3.6,5,80
19114,44407,YzmCMS ,3.6,5,80
542,2114,TinyPHP Forum ,3.6,3,80
12454,29328,ImpressPages CMS ,3.6,3,80
11493,27661,TinyPHPForum ,3.6,2,80
11876,28316,TinyPHPForum ,3.6,2,80
12356,29079,vBulletin ,3.6,2,80
12448,29318,ImpressPages CMS ,3.6,2,80
15218,34812,Docebo ,3.6,2,80
15357,35120,Radius Manager ,3.6,2,80
15358,35121,Radius Manager ,3.6,2,80
15988,36282,eFront ,3.6,2,80
19112,44405,YzmCMS ,3.6,2,80
384,1857,TinyPHP Forum ,3.6,0,80
1802,4186,paFileDB ,3.6,0,80
1803,4187,paFileDB ,3.6,0,80
1804,4189,paFileDB ,3.6,0,80
1805,4191,paFileDB ,3.6,0,80
5250,9531,PAD Site Scripts ,3.6,0,80
8169,17782,Elite Gaming Ladders ,3.6,0,80
